id,user,asset_type,asset_id,created_at,rate
391533826010482271,U3328B,opportunity,opr028,2020-01-04 03:36:33.519347,3
872341173847648044,ORG2272,opportunity,opr047,2021-10-20 06:10:20.791156,2
138880447777882089,U1213Q,news,N433,2023-05-13 06:09:41.506818,3
593746901655289575,P3624L,tweet,42706010632706775,2022-11-04 02:05:13.102326,5
559791311360750420,P417H,event,EV301,2022-05-08 03:52:29.221857,1
705337248159608989,U918N,tweet,864665682235564013,2023-12-15 06:49:58.003925,5
533356678064541458,ORG3706,event,EV294,2021-11-18 22:00:47.905287,5
682306484951162832,P820V,tweet,597152213193370645,2022-03-31 19:17:19.416451,4
272584559960598165,U458B,capability,serv594,2020-07-28 12:36:19.915500,5
430661842646272121,U2088M,tweet,628858541353801493,2023-12-21 06:08:51.258126,2
723331653903488324,U614T,event,EV211,2022-09-03 07:32:22.302722,2
723346511745991901,U051K,tweet,351542469576381594,2023-06-27 14:07:56.701576,5
798436203381733977,U796G,news,N048,2022-10-27 03:30:16.884310,5
960227208664299909,P452M,event,EV280,2023-04-07 12:29:48.608758,1
429932460862401981,ORG2339,opportunity,opr073,2022-09-13 17:34:37.258981,1
121523811968083735,P624R,tweet,160964651448278716,2021-06-13 13:07:07.481390,5
394219039173451366,P1264C,news,N333,2020-09-18 00:16:47.218470,2
9052501336990896,U212E,news,N305,2021-07-13 17:25:22.893888,4
835610132667185859,P244E,opportunity,opr064,2021-05-13 05:50:31.092725,2
39212829048164119,P1908X,opportunity,opr040,2022-04-13 10:09:55.126194,2
875703211428399451,U2961X,event,EV020,2024-08-09 22:50:21.568694,3
574684230895342689,P1331Y,news,N357,2024-07-01 10:59:06.409940,4
635119928349005868,U274W,opportunity,opr014,2023-10-14 22:44:11.224491,3
498592560698353193,ORG1470,news,N348,2021-01-11 09:02:34.690684,4
365734412823556134,U2002Y,news,N345,2021-09-27 18:17:28.976418,2
396884185513608484,ORG3913,capability,pro529,2020-02-20 13:34:34.399905,1
892401282384791033,U1527A,opportunity,opr092,2023-03-02 08:04:05.540707,5
640857020054097003,P2988R,opportunity,opr100,2020-02-21 11:47:27.816498,4
668331737497567347,U1287M,news,N442,2024-07-23 05:49:38.654139,3
513608425570445660,U2373D,news,N065,2023-03-13 09:25:15.064223,4
345130495335261067,P3317U,event,EV084,2022-10-18 06:36:36.682753,5
544519885257263003,U1063L,capability,pro327,2023-05-18 07:36:01.699553,5
669476082040139723,P2702A,tweet,891196974186117375,2020-05-28 05:39:47.953054,2
169303744866598914,ORG3020,event,EV010,2022-03-26 18:26:30.575659,3
216527498157721855,U2230F,capability,pro015,2022-08-30 21:34:06.303365,1
598554271802407970,U1957S,tweet,927534053040434973,2020-02-05 04:48:26.895705,2
377217872480624203,P379G,opportunity,opr120,2024-06-30 16:52:51.467016,5
325834341218708425,U739F,news,N339,2023-06-27 00:18:48.250714,2
8911667147113154,U3298Y,event,EV006,2020-03-30 06:12:43.029911,1
774715411962932263,P3558A,opportunity,opr073,2023-10-28 10:50:01.319175,4
984507493924780716,P1038W,news,N171,2023-08-19 22:35:54.789780,3
61257627850399744,P091X,news,N092,2020-09-24 17:33:23.615268,5
450933652506120021,U2361G,capability,serv634,2023-07-10 05:59:10.868290,3
572992716323155652,ORG3664,tweet,432474171161846627,2021-11-19 03:47:33.078546,2
935537728877040742,U671J,event,EV425,2020-12-31 22:43:01.859857,4
802065366655531492,U3842N,event,EV010,2023-02-10 00:08:40.200066,1
761047475993482810,P2982I,capability,pro527,2021-07-01 02:27:18.778048,2
393738689488110100,P3634M,tweet,389387400954524567,2020-01-25 21:23:15.244590,4
999950501979620077,U082J,news,N377,2023-04-25 15:05:24.228890,4
561519967338749856,P794R,capability,serv146,2023-02-14 20:41:20.190737,5
284942429684022925,P2592L,tweet,236488182825908766,2021-07-25 03:01:23.609176,4
836576506009090952,P3355F,opportunity,opr090,2023-05-01 11:20:00.006815,2
791050020933418564,ORG3468,tweet,500457395886474297,2021-03-09 02:55:00.063663,1
612435801614036770,P2101R,news,N272,2023-11-05 08:53:56.213216,5
933457451346937700,U1646X,capability,serv062,2023-02-06 19:42:16.610421,3
615544429959464496,P3272T,capability,serv258,2021-04-01 19:45:54.663909,4
151045321749656352,ORG2733,capability,pro295,2023-05-14 03:07:51.733446,3
126915123519009027,ORG482,news,N372,2023-04-16 20:39:16.204674,4
276552541562266231,U990W,news,N328,2021-03-25 14:41:45.978150,4
635457286504656763,P2073I,capability,serv392,2023-06-08 01:21:39.363519,5
478232062374546904,U2960V,event,EV477,2020-08-11 10:34:21.619176,5
590478098257731892,P3024Q,news,N468,2022-12-22 14:52:57.865749,3
573502233301610241,U2989J,tweet,885532999656062195,2021-01-17 18:06:09.658017,4
352609985527556118,U2068W,event,EV334,2024-04-14 10:25:12.581033,3
531784418918893283,U1421L,capability,pro629,2020-04-04 16:27:17.361820,4
218497351235424961,ORG2686,opportunity,opr037,2020-05-02 00:48:08.100569,4
480134815390554170,ORG1436,tweet,998771710644938916,2022-03-07 06:54:31.922470,2
468472422235025619,ORG1378,capability,serv010,2023-12-14 12:48:38.546166,5
792212953718120365,U965C,capability,pro225,2022-10-07 17:40:38.960211,3
651876912935377035,P796V,opportunity,opr078,2021-05-22 16:10:43.412091,3
878132258070971807,P2404W,event,EV270,2021-03-21 04:15:47.393956,1
558085892921931828,P720Q,capability,pro085,2023-03-08 02:30:45.954803,5
312806389499382291,P799S,event,EV067,2024-01-05 08:04:14.024758,4
291635713566942755,ORG904,news,N188,2024-04-01 01:57:48.630286,3
938564466822146634,P3012L,event,EV229,2021-06-21 14:56:51.092538,3
6860795926898076,P182G,event,EV401,2024-06-18 08:38:39.389122,5
438736284219469993,P3651Z,tweet,1725632322706897,2023-01-02 05:29:55.432167,4
435006081625510026,P3264U,news,N031,2023-08-18 07:09:32.001177,4
548354521677160048,P1881G,tweet,302760431768807438,2021-04-14 19:26:48.584945,2
431852553237015426,U3548G,event,EV230,2022-08-02 16:16:06.289929,5
50458767021394295,P1504L,capability,pro531,2021-01-10 11:45:35.490836,3
47104772062295020,ORG1536,event,EV013,2020-02-22 12:20:13.422033,4
782797840551083246,P3168Z,tweet,51358930274808228,2023-02-05 06:25:00.652955,1
114343813708191531,P766K,tweet,41667199587151702,2023-05-23 07:17:51.950348,5
453617002813122282,P1773R,event,EV371,2020-07-10 15:25:32.124739,4
177006373827534587,P2210N,tweet,13788226806435769,2023-11-24 08:47:11.410870,4
284931787782513272,P304L,capability,serv734,2023-02-04 14:07:24.889088,3
986556910636150178,U3489M,tweet,99537944765308985,2020-08-26 02:04:41.086623,1
709804192901983126,P2746P,opportunity,opr053,2024-03-22 09:00:03.524162,3
943648432814634158,U203H,tweet,845451794050911180,2024-07-12 06:20:01.024484,4
623605649848007664,P3377K,tweet,529593414555422156,2022-09-30 01:41:04.523334,5
521826194156997190,U592E,opportunity,opr021,2021-05-09 21:30:25.330253,3
506182735708750574,U1760S,capability,pro427,2023-02-25 05:34:20.505485,4
582338549781776107,U029T,capability,serv126,2022-10-14 22:46:23.437353,4
773951435826870574,P1652O,event,EV429,2022-09-23 13:39:35.913169,3
753814635860585716,P1666I,tweet,369427812800602051,2020-06-09 00:18:40.278120,5
873216843716081893,U475A,event,EV266,2024-02-21 02:10:31.520483,2
992334760382549311,ORG3385,tweet,728618678866235727,2023-08-09 03:31:55.587855,2
11638503910714008,P2499N,news,N027,2022-11-26 09:08:59.801238,3
987638469777395576,U129W,capability,pro713,2020-03-05 16:48:43.312997,4
556088539336512829,U1223W,event,EV016,2020-08-18 07:19:56.005588,5
280952716632369768,U3261V,opportunity,opr016,2024-04-25 02:09:20.705052,3
878550638790849792,ORG1647,capability,serv268,2021-06-02 21:59:45.787816,5
166770091246621719,ORG2520,tweet,235928299769522473,2022-06-19 10:09:42.782081,5
582032026557396168,ORG3059,opportunity,opr116,2021-10-19 23:42:01.229876,5
477366395159208350,P2754W,tweet,739669482826972528,2020-01-21 07:29:08.438002,5
617635586325321917,U3231U,event,EV252,2021-03-25 01:12:43.739105,5
259212059189408686,ORG3437,opportunity,opr033,2022-12-01 15:43:46.405772,4
130806863668800349,U3622X,opportunity,opr033,2022-12-24 02:21:18.125948,1
686159464397629164,P1733T,opportunity,opr033,2020-07-03 22:35:51.710678,1
79788099295374668,U3883X,news,N104,2022-06-06 15:04:43.538188,5
726663930314384754,P3657H,event,EV376,2022-07-21 06:05:29.683084,4
941251996690345637,ORG2809,news,N341,2021-07-06 16:43:36.817183,2
485529508584629572,P208I,opportunity,opr089,2022-09-21 06:31:06.851544,2
858491309945029111,ORG3856,opportunity,opr048,2021-05-26 11:40:19.446312,3
111417343739542263,P2724U,capability,serv120,2021-08-06 17:03:10.521846,5
454787798099395799,U2836S,tweet,124153808087125948,2020-07-14 17:44:10.979154,1
304394292241278445,P1993K,event,EV223,2024-04-29 14:53:20.667601,2
945870300188464708,P1860O,capability,pro581,2022-05-05 21:59:20.931416,2
48547487430121469,ORG1839,tweet,564625472532683452,2022-10-16 11:41:11.223825,3
185959696249413835,P3767I,news,N145,2020-05-05 16:25:12.798393,1
664368953416191127,U1127R,tweet,167698806580243084,2021-06-06 01:06:08.969211,4
691557623046484345,P778X,tweet,262897694129525998,2022-06-02 05:06:09.391854,4
254595123039741312,ORG1664,tweet,513372473276910772,2021-12-15 18:07:59.973918,5
193783139215398316,P1864Q,capability,pro133,2020-03-28 11:35:50.622640,4
909363566528794502,U017E,news,N446,2020-03-03 17:10:16.875876,1
316456361769103041,ORG3541,event,EV339,2022-12-17 06:03:48.866827,3
116463930502390009,ORG3782,event,EV280,2022-01-26 02:07:22.810404,3
15257988687381941,P3115J,news,N425,2024-07-28 09:10:43.723817,5
108462296136664804,P3231G,event,EV037,2021-08-10 13:27:45.779310,3
332967925423804796,U3602L,news,N004,2023-01-07 02:01:19.644162,2
231979811174617537,ORG2741,opportunity,opr020,2023-10-13 18:04:40.544485,3
940981198541447816,U1704R,news,N381,2023-10-28 05:58:23.446681,1
92195354974966179,ORG1295,opportunity,opr041,2023-08-03 19:03:37.410576,5
991632751441377378,U460Q,event,EV278,2024-06-29 18:00:06.023529,4
940959496655378447,P1084X,tweet,282525154594705150,2024-05-06 17:26:25.685954,4
171511733022640543,U3234D,news,N124,2021-01-29 10:46:10.074952,3
451829917484463275,U3392X,event,EV058,2021-11-13 18:45:25.490538,1
180133925804902859,U1129P,news,N146,2023-05-03 13:49:54.426938,5
492484893251636923,P3036M,tweet,937679009164701596,2021-12-09 16:13:29.848245,4
154194687486690521,P2707J,capability,serv136,2020-01-30 16:35:28.691852,2
77745919889661875,U057U,tweet,617912448774818436,2021-02-18 02:53:08.606683,2
720716351354552343,P701Q,event,EV419,2023-04-10 10:24:17.425836,5
670107010439388892,P1651E,capability,serv360,2022-05-14 23:57:07.497446,1
508114779053281420,U1867T,capability,pro065,2021-12-24 16:04:25.569172,3
58928506107218348,U3223U,event,EV186,2023-12-01 05:16:05.956994,3
723760325815476436,P2627D,news,N364,2022-08-25 03:47:37.370941,3
393950809556788243,U582Q,capability,pro721,2024-02-05 07:21:23.216339,4
712818028753916829,P128K,capability,pro379,2020-05-08 19:50:06.556275,3
441886841567535838,ORG2567,capability,serv110,2020-07-15 19:42:30.541640,5
289745379800029389,P3569K,tweet,423155622335876612,2022-10-16 13:37:17.603326,2
509283878472713676,P601N,news,N242,2023-11-05 15:55:31.911164,1
937269975171776405,U1659Q,opportunity,opr116,2021-03-13 00:04:51.363202,5
796446821130743754,U2575D,event,EV096,2023-08-23 13:46:43.450812,5
168544423485432905,P2831U,tweet,705992492557348792,2023-05-09 19:25:37.042210,5
430380395533345357,ORG1028,tweet,226213753140039253,2020-11-23 13:58:14.700680,4
926203627767707766,U1943O,tweet,538509994366624525,2024-04-17 04:34:37.298509,5
947355861654715586,U3287W,opportunity,opr053,2021-01-04 20:33:25.551680,1
497593064367550590,U147P,opportunity,opr087,2020-03-27 06:26:36.247728,2
455623756365843604,ORG3455,capability,serv150,2020-12-15 20:29:23.251658,2
20525781172550080,P876W,event,EV410,2020-05-27 15:12:51.831141,4
677883920711179092,U667J,capability,pro093,2024-04-23 23:01:48.515385,5
826002377140132826,P3045J,event,EV038,2023-03-02 19:14:51.942075,2
157860207458909193,U972N,news,N443,2020-10-21 18:12:00.147968,2
626064658995408604,U1561R,tweet,319162400995465739,2020-04-01 16:03:03.463566,5
316727297993713572,U205Q,news,N318,2022-06-09 21:38:54.969331,1
92966113731439331,P763A,opportunity,opr097,2020-07-07 17:12:51.948384,4
738412654455505184,ORG531,capability,pro533,2022-02-20 02:19:28.312599,5
731083739078851301,ORG2874,news,N454,2023-08-22 02:50:32.565517,3
652781924211085421,ORG3689,news,N315,2022-11-24 03:10:31.407613,4
721870674364575500,P3681W,opportunity,opr096,2023-11-22 13:35:14.659300,2
176011241627655688,ORG547,event,EV410,2023-04-18 12:50:32.904068,3
586292132100587646,ORG2857,opportunity,opr036,2024-07-20 18:32:23.978177,3
118319658366090800,ORG690,tweet,172724949536132984,2022-03-13 23:39:03.292508,3
987440682925440029,P1289F,capability,pro043,2023-05-09 18:40:00.055936,3
871711410248153192,P955Q,tweet,15021499686554043,2023-02-05 19:47:15.403402,5
484600751626343064,ORG242,tweet,863773004807770494,2022-05-09 20:09:14.659713,3
786383843766749769,U355O,event,EV315,2023-10-14 04:56:40.231761,4
195978794409993516,P1210X,news,N375,2020-12-12 05:52:42.893222,3
9125145065440430,ORG2797,tweet,365316965106912092,2021-12-20 10:38:27.039850,2
764676650032125604,P3944S,tweet,748206253419001867,2020-06-23 15:11:07.413103,5
268119118631673997,ORG809,news,N415,2022-09-21 23:45:39.343016,5
242711096716674299,ORG3474,event,EV310,2022-11-02 13:24:44.440855,2
643678423834730606,P2754W,capability,serv560,2023-02-19 01:02:33.444499,3
220125132503797457,P3526S,opportunity,opr062,2022-08-14 20:29:42.996444,2
423694982152907120,P3800B,event,EV465,2022-03-31 02:27:30.232521,3
363797463968692703,U2433I,opportunity,opr018,2024-05-11 21:32:18.404669,3
948032256083517105,P3693Y,event,EV228,2021-09-09 06:00:05.083966,5
856435006635547363,ORG2288,news,N397,2020-10-19 04:23:07.843554,4
529897546115622548,P2871A,event,EV013,2021-12-10 16:11:16.508688,2
242219115850242616,U1259X,opportunity,opr047,2020-07-09 07:43:39.190539,3
525860865525566432,U3820U,news,N448,2020-12-11 02:43:56.362925,2
235217523420798289,U142U,opportunity,opr019,2023-11-16 06:14:30.223233,5
360294985729542166,P1941E,tweet,166600651638093382,2024-02-26 09:59:18.927867,4
529551460671891194,P1084X,opportunity,opr020,2021-03-25 20:32:19.828065,5
966645593354956322,U1011Z,news,N309,2021-02-19 08:48:19.164918,5
887891380230847432,ORG2658,capability,serv050,2022-04-30 15:19:56.527291,4
831261263690274852,P2203I,event,EV144,2023-06-20 19:57:30.197100,2
264820975967963249,ORG335,tweet,976066878736284951,2022-02-03 03:07:23.752343,1
608023183438914796,U1159A,capability,serv048,2020-06-11 13:03:42.956510,2
411414482607075539,U1488K,capability,serv206,2023-02-04 14:09:43.959699,2
841437796632661936,U1821A,opportunity,opr043,2023-08-11 13:31:10.995137,4
798469321712227033,U2151M,capability,pro665,2022-02-24 08:45:58.445899,4
363609842820444788,P2573H,tweet,844945897833343139,2020-10-18 21:49:02.196912,5
744797179729810207,U3584S,tweet,661966996283023635,2024-02-22 00:47:40.322621,3
48913757028351359,P1984H,opportunity,opr102,2021-04-03 18:43:40.854300,4
632905809917475384,U2390Y,opportunity,opr069,2023-10-09 11:55:54.988295,2
459282876797712543,ORG788,tweet,702832142887972972,2021-01-28 12:32:50.199707,3
533425557580615281,U3144G,opportunity,opr061,2022-05-01 14:07:35.949775,4
294781465253125463,P3171Q,event,EV167,2021-03-09 08:12:06.927797,4
975337407678526687,P466A,tweet,910346082387445802,2020-03-02 22:59:25.855917,2
95073949846972615,ORG1857,tweet,975689956861494487,2022-11-05 09:34:09.093982,4
790976330940780877,P695R,event,EV004,2021-05-18 11:44:01.644153,5
306804494213190053,P3089C,tweet,951088399253284020,2020-12-27 00:10:52.162120,5
491578636023561136,ORG363,news,N306,2022-06-30 21:10:21.026439,3
932277882057334759,U1975O,news,N472,2022-09-10 11:01:05.505120,3
420487802898167564,ORG2824,tweet,296410160361557390,2020-03-27 07:15:02.873995,4
910289885831449014,P3426D,opportunity,opr003,2022-02-27 00:01:46.973688,4
297321994067780953,U1835Q,capability,serv332,2021-11-02 03:50:41.127803,3
302862842146068361,ORG3423,event,EV311,2022-06-17 05:41:14.395524,3
546395610299798835,P1565Z,event,EV043,2020-08-29 04:22:19.393199,1
961832523920959379,U3730X,event,EV014,2022-05-02 09:55:17.144655,5
958569443082909305,P785Z,tweet,656308815780674319,2021-09-26 22:39:55.994617,3
458230382597206692,P1615O,tweet,768761933982597706,2020-09-20 15:02:42.039345,4
716120851118828511,ORG2687,opportunity,opr021,2021-03-30 02:18:35.892424,1
905789732843216286,P494A,event,EV053,2024-05-25 14:39:31.159378,5
102049763576082652,ORG3172,capability,pro529,2022-12-07 17:27:29.127729,3
70636930364532003,U1950K,tweet,492197238916963494,2022-08-21 05:20:39.770934,4
46459624955001614,U3546Z,news,N109,2021-06-14 01:45:06.829177,5
285380354178081923,P231D,news,N306,2023-03-21 07:37:39.399789,3
426797857264858604,U533J,tweet,346875865912395286,2020-02-28 13:56:48.599182,4
529966840658118369,U1480F,tweet,899758344772841952,2023-04-07 19:37:35.884937,3
982430519635285223,P951A,tweet,989851065508093843,2022-05-11 02:56:18.532670,3
914591212272165791,U1378Y,tweet,150654950568569715,2022-10-23 23:41:43.592886,1
301245683643157118,U2862Z,news,N037,2024-06-24 12:33:10.289214,2
287171212683803323,P569B,capability,serv294,2020-07-08 19:42:34.758003,1
395349682852453128,U3408M,event,EV316,2020-03-04 11:44:57.415828,3
342696560058935130,U711O,opportunity,opr085,2020-11-02 12:43:56.945520,1
595163870494069334,ORG3517,event,EV301,2022-12-02 18:29:20.853956,2
600163856666280530,P3377K,news,N295,2023-07-27 22:06:44.542867,2
400161215228017709,U1166Z,tweet,77329047823053115,2021-06-01 13:23:21.337262,2
111573106919712628,P1768M,capability,pro111,2021-11-17 15:43:01.538905,1
27529695794134799,ORG893,news,N235,2021-06-19 14:48:45.077001,2
633626598804880846,P1721Y,capability,pro711,2021-08-06 21:30:54.303982,4
760198895489473649,P1039B,capability,serv740,2022-06-04 05:42:10.854645,2
411964257336080474,P1480U,tweet,81347666620011236,2021-12-25 19:28:01.432156,3
777569221369976379,U2220Y,news,N064,2023-03-17 20:34:27.801000,4
754328815879263078,ORG517,opportunity,opr072,2020-07-25 03:03:43.451619,3
167474468577751458,P307W,opportunity,opr081,2021-11-20 10:00:28.238472,2
549669883246135126,ORG550,news,N155,2021-06-22 21:09:41.748459,3
235531602507578804,U3318C,news,N432,2021-01-18 23:57:44.522652,5
709505360692490013,P1178Z,opportunity,opr011,2022-03-10 19:09:31.393429,1
756531758443974405,P2244N,event,EV052,2023-04-05 12:19:39.016432,2
600330756318723149,P843V,tweet,300974040586213523,2021-08-23 04:43:44.455278,3
438501432060263048,ORG2153,capability,pro377,2020-02-03 10:12:07.282349,5
228473461745354656,P2531I,tweet,585208501645171517,2020-02-16 16:29:55.549046,5
902676464104857977,ORG3239,opportunity,opr079,2021-03-15 14:59:16.810744,1
180005606231890202,U2562K,news,N254,2022-12-27 13:02:08.005608,5
291641708998468320,P2771Q,event,EV372,2024-02-19 17:20:30.192786,1
956367605096213013,P2436J,tweet,270938713243773603,2022-10-24 03:23:41.703333,2
789855990397222705,ORG713,news,N363,2022-06-18 23:56:03.615492,4
84755223767465409,ORG2567,news,N474,2020-06-22 23:59:08.708463,2
927772225928456089,U2887H,tweet,796567688559390293,2021-08-21 14:09:40.748528,1
129485203626752934,P161T,event,EV466,2021-03-18 21:11:13.926220,1
674847667088551282,U3620D,tweet,384358754088039416,2021-07-26 02:55:38.856458,4
706349186632096652,P3881K,opportunity,opr032,2020-11-22 18:44:51.236606,4
684706690608723619,U445W,news,N496,2021-12-21 18:56:11.506689,1
592566974079567625,P1023W,opportunity,opr014,2020-03-05 17:06:33.334687,4
936618573335811211,U3395N,news,N451,2023-05-28 19:55:44.803276,1
877853004349970210,U239G,capability,pro159,2020-02-02 08:21:02.913864,2
936297985400272090,P388P,news,N413,2024-02-27 19:23:47.193569,3
677456758485760705,P3105H,opportunity,opr065,2023-11-01 10:33:59.056982,3
653307464485837814,U3392X,capability,serv146,2021-06-13 17:24:18.451424,2
681841591930627664,P2770O,tweet,657376490879106562,2023-09-27 09:07:49.468802,3
731150956092918684,P3528O,capability,pro517,2020-12-16 04:10:06.766629,5
817598933721507771,U748S,event,EV127,2023-02-10 03:57:19.036118,1
787091704921778727,P2313L,event,EV376,2021-12-21 12:44:07.986464,2
943780744199371505,ORG2910,opportunity,opr007,2023-02-21 22:07:54.374775,1
832628220292328282,U3973R,event,EV203,2021-10-14 03:55:46.041447,1
476392929511998709,P3488F,tweet,58960430383963010,2024-06-14 02:09:57.593007,1
128184595735159739,U1452V,opportunity,opr097,2023-04-25 23:24:50.504372,5
317667729448597304,P3349Z,capability,serv332,2022-01-14 13:21:37.225540,2
907612335837677105,P2579P,news,N204,2021-12-02 01:02:28.007876,5
222523852052148675,P581S,event,EV131,2020-06-10 10:23:33.387827,1
347339630138549021,P175L,opportunity,opr011,2023-12-18 16:51:25.342435,1
691416918457169867,P1325M,news,N146,2022-10-25 15:39:05.048953,5
341494175194252301,P1281V,tweet,350837063794655998,2020-04-11 08:01:55.974170,5
300729077714645102,P2603S,capability,serv268,2021-10-10 01:56:34.922451,5
437185808657732135,P343V,tweet,195981013562123849,2022-11-14 04:10:47.377396,4
436219026454571237,U2929V,event,EV190,2022-03-22 00:18:59.675851,2
703534423801039511,U334C,tweet,558166149515890803,2021-01-22 19:30:29.895262,1
171678658880644349,U1587O,opportunity,opr058,2024-08-02 21:58:41.124226,4
963014971238048696,P3756L,tweet,442078070561253774,2022-03-25 07:11:57.825956,1
288538085418578681,U2547U,event,EV290,2021-04-07 14:06:27.567585,4
48010378644794219,ORG1850,event,EV118,2020-03-21 02:01:02.042695,2
688596100080995222,U728A,opportunity,opr093,2020-08-13 05:44:51.746059,3
318397741704024008,ORG3958,event,EV311,2023-10-18 08:44:52.034932,5
701981226874619885,P3437W,event,EV062,2020-09-25 03:11:41.929112,1
776756327830606264,U3583J,tweet,683340621129560856,2022-06-03 08:44:25.270771,1
586882529388549234,U155K,event,EV304,2022-09-21 18:59:01.985984,2
676833315228371589,P492S,news,N424,2022-05-14 12:42:36.137827,1
853503675442894543,U3722Q,opportunity,opr050,2023-03-17 12:02:01.484858,1
824095809675906146,U3586N,event,EV075,2022-03-25 06:30:04.358103,1
35232698019429281,P2235E,opportunity,opr044,2020-09-28 09:25:11.508732,3
612921524170049387,U3909F,capability,pro299,2024-04-10 08:00:50.793538,4
740958625649169970,ORG875,capability,serv614,2023-03-28 05:46:49.603583,5
592325189409241151,P2368H,news,N057,2022-09-22 15:58:42.018429,2
942155047215453976,ORG3351,news,N197,2024-04-01 21:06:48.381181,3
415038321493888158,ORG1648,opportunity,opr018,2020-04-20 12:04:07.139333,5
248737864013933143,P1149B,event,EV323,2021-10-18 04:11:16.994076,5
342517402791357106,ORG3318,event,EV292,2021-05-11 09:32:08.630773,4
413289398247822976,P737B,opportunity,opr078,2024-06-10 05:57:40.121854,4
102120813338123738,U335E,capability,serv512,2021-11-06 10:13:59.398547,4
628219035233070703,P2649Z,event,EV029,2024-04-29 00:53:11.565905,1
7543697223289446,P949N,opportunity,opr024,2024-06-12 11:41:31.408243,3
956892276735289221,U3789K,news,N145,2023-05-23 17:26:09.937711,1
170442505203321781,P2791W,tweet,195218586591038750,2023-04-24 19:31:41.435027,3
214522291272160289,ORG2082,capability,serv366,2021-09-05 20:54:06.181933,4
793967150180771285,U819H,opportunity,opr100,2023-02-10 19:08:39.852007,4
356419102995561824,U2872Z,tweet,316509912348299204,2023-01-13 19:21:15.914758,5
813943432449993537,U802S,news,N440,2021-04-24 09:52:57.187074,1
426523460283779214,U1650F,capability,serv362,2020-05-23 14:30:31.538192,5
201684957463368507,P1463K,opportunity,opr118,2022-03-27 18:31:05.499279,4
594756571579687138,U2708J,news,N013,2022-08-09 20:49:45.618001,2
622614145114427272,U2016Z,news,N096,2022-12-31 20:44:01.252069,4
321810699626321697,ORG489,news,N281,2021-02-13 21:35:08.497677,3
123118865101295973,P2985G,event,EV052,2021-04-17 19:55:19.758656,2
383365994694725328,U1965Y,opportunity,opr087,2022-03-18 14:32:10.957101,1
980690359064886965,P2861I,capability,serv556,2022-03-07 20:42:37.356810,4
201673205425510476,U3396F,tweet,450714815512085422,2022-04-23 00:00:53.567477,3
880301806062384226,ORG2896,event,EV221,2023-08-27 08:05:08.743985,3
160550406099692231,P2052F,opportunity,opr070,2023-03-23 23:58:14.424197,1
156931375814645881,ORG3704,capability,pro065,2022-11-27 05:49:53.692502,1
649939499940521333,P671K,news,N428,2022-01-17 14:42:11.768299,4
194350287565219124,U1636R,tweet,278773645144523964,2023-01-20 00:27:18.328959,4
90548681539484542,U3841E,news,N259,2024-04-21 10:27:15.672954,4
139084125971151685,U2771T,opportunity,opr099,2023-09-19 13:11:16.332360,2
787287626841308848,P2241N,tweet,769072125365779427,2022-10-20 02:29:17.002835,4
581665416509891911,P2711F,opportunity,opr033,2023-12-22 00:01:21.987968,5
42699461428574053,P3456D,news,N346,2023-03-05 04:50:05.968829,4
564984389077017710,U2352W,opportunity,opr105,2022-01-28 14:13:05.965572,2
233995211408939763,ORG2881,opportunity,opr034,2023-05-25 03:59:05.104414,4
397937470313008674,U2110K,news,N384,2023-10-06 07:54:47.095494,2
569397598419876293,U1792R,news,N338,2024-06-09 06:34:07.134204,2
879292089634935852,P3516Q,capability,serv560,2021-01-24 11:13:15.495200,2
652624768827893353,U3077U,news,N397,2021-07-19 20:02:59.196916,2
468730777143061787,P2737E,opportunity,opr100,2022-11-07 15:38:10.214392,3
511305478634776266,U3023Z,event,EV372,2020-06-10 01:22:15.084160,1
137632498588820845,U1186E,news,N009,2021-09-13 00:47:35.815282,2
939558192085047797,U1371X,event,EV418,2024-01-07 10:57:50.531635,4
955338908571605698,ORG879,capability,pro737,2024-05-14 01:46:10.344411,2
674144380911273430,U3389F,capability,pro483,2020-11-06 05:35:28.690914,1
44312185769768659,U1643Y,event,EV222,2021-10-04 03:52:11.850153,3
337305661620827630,P379G,news,N021,2020-04-10 18:43:26.546742,3
717429833886919815,P400A,event,EV173,2020-08-30 00:09:20.412445,1
733894933756890108,U2769G,tweet,397882357385923884,2024-07-16 05:47:20.973081,4
685296974567081611,P3218P,opportunity,opr025,2020-07-19 02:17:44.418219,4
890423182140039720,P3389D,news,N479,2020-11-02 14:16:01.671140,1
738218533512845131,U1260E,opportunity,opr097,2024-06-21 14:34:09.254188,3
832072803097518138,ORG1443,news,N102,2023-04-07 11:12:39.908442,5
931305632295783449,ORG1967,opportunity,opr073,2020-05-07 18:16:12.903189,5
703303747464529463,U2833A,news,N072,2022-11-28 18:38:01.262919,2
241657628393993063,U1568W,news,N008,2020-10-01 05:53:37.821436,5
337148858545231796,P069P,news,N301,2021-08-04 08:09:09.626982,3
49074388546737906,ORG1881,capability,serv670,2023-12-13 12:12:28.062742,2
869072889692586539,U1647B,news,N492,2021-04-04 19:33:51.008324,4
437740024879097145,U3483W,capability,serv360,2021-03-24 09:26:01.990866,2
464346668025894043,P1836R,capability,serv238,2023-02-05 14:52:59.672010,5
105397617328765478,U3454V,opportunity,opr076,2021-12-09 20:54:02.923993,4
239973501359629159,P2401B,tweet,479832449066956476,2023-04-14 15:41:50.634359,3
240159880971230554,U160G,news,N449,2024-05-17 00:19:05.386128,5
