id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
org2319,3879,henderson inc,kathryndixon@hughes-taylor.com,secured background utilization,0.0,hospital-she,"('17.34337960', '-62.75590430')","saint kitts and nevis, saint kitts",1997-06-11,http://www.lynch.com/,1-869,9531178488885,https://www.baldwin.com/,http://www.walker.net/,beverage manufacturing,use online certification programs,retargeting campaigns,"reduce waste and increase recycling, ensure 100% regulatory compliance",588610374.83,"the green organic dutchman, terrascend, neptune wellness solutions, aphria","top data engineering achievement, excellence in customer data management, comprehensive data analysis excellence","product development specialist, budtender",organic uniform infrastructure,"pro311,pro309,pro137","opr074,opr024,opr088,opr066",complete,2023-05-28 05:24:57.465079,2023-10-08 21:19:43.902216
org2320,2180,"garcia, evans and rasmussen",ronaldbrown@yates-davies.com,horizontal clear-thinking instruction set,0.0,political-accept,"('-23.55051990', '-46.63330940')","brazil, são paulo",1975-11-25,https://www.ellison.net/,55,8405128219228,http://alexander.net/,http://wood-taylor.com/,baked goods manufacturing,"optimize customer service training, extend life of computers and laptops",community events,"engage in investor relations and roadshows, develop cutting-edge technologies",181343243.53,terrascend,best data science collaboration,"registered nurse (rn), farm manager, scrum master certification",enhanced asynchronous open architecture,pro015,"opr059,opr009,opr002,opr049",complete,2023-08-05 05:43:05.811626,2023-12-28 15:00:05.111492
org2321,592,garcia-garcia,awilson@rivera.com,multi-tiered zero tolerance strategy,0.0,respond-find-as,"('8.65958330', '-81.77870210')","panama, ngöbe-buglé comarca",2003-01-10,https://www.wilkinson-torres.com/,507,920478448683,https://www.morales.com/,https://www.campbell.com/,janitorial services,"prioritize key r&d projects, focus on essential quality control","referral programs, podcasts, facebook","achieve significant cost reductions, ensure 100% regulatory compliance",798183086.21,"terrascend, acreage holdings, vireo health, vivo cannabis","detailed asset analysis achievement, best use of data in strategic decision making, exceptional data science achievements","accounting professional, demographic analyst, customer service representative",virtual bandwidth-monitored array,"serv192,pro315,pro191,pro033","opr092,opr040,opr025",complete,2023-03-15 10:13:31.898483,2023-09-02 12:01:42.852720
org2322,2926,beard plc,tanderson@rodriguez.com,automated uniform data-warehouse,0.0,management-care,"('37.91135620', '69.09702300')","tajikistan, khatlon province",2004-05-19,https://parks.org/,992,8373168141277,https://www.flores.info/,http://www.gentry.biz/,coal,cut back on radio and tv advertising,"in-feed ads, demonstrations and workshops, charity partnerships, content marketing","secure speaking engagements at major conferences, attract top industry talent",564874206.1,"curaleaf holdings, the supreme cannabis company, cresco labs",,,persevering fresh-thinking superstructure,"serv154,pro171","opr018,opr026",complete,2024-05-08 02:11:16.315567,2024-06-18 07:29:49.445511
org2323,1473,"savage, decker and pierce",jessicapalmer@zhang-vasquez.net,proactive multimedia database,0.0,day-camera-police,"('37.91135620', '69.09702300')","tajikistan, khatlon province",1973-04-01,http://skinner-cook.com/,992,6449986567540,http://mendez.info/,http://www.ramos-palmer.com/,pet services,optimize shipping and handling,affiliate marketing,"promote sustainable sourcing, implement comprehensive crm systems",19392290.3,"the supreme cannabis company, kushco holdings","top performance in machine learning solutions, actionable recommendation recognition",banking professional,exclusive encompassing solution,"serv010,pro319,serv038,pro217,pro313","opr090,opr037,opr092,opr015",complete,2020-09-18 01:20:33.786930,2023-10-03 00:29:33.481035
org2324,3799,"holland, hall and anderson",laura28@robinson.com,virtual disintermediate complexity,0.0,military-society,"('-12.21381450', '44.43706060')","comoros, anjouan",2008-05-22,http://www.johnson-nielsen.com/,269,8596828937713,http://www.scott-patterson.com/,http://warren.biz/,international affairs,reduce trade show booths,"referral programs, blog","increase customer lifetime value, achieve strong cash flow management",444968324.2,indiva,,aws certified solutions architect,open-architected high-level portal,"pro045,pro287","opr097,opr105,opr056,opr120",complete,2021-10-19 04:17:16.013109,2022-02-09 11:39:08.462082
org2325,2994,mckinney-ho,pwhite@york.net,balanced coherent website,0.0,continue-reality,"('35.01817200', '-5.14320680')","morocco, chefchaouen",2007-12-17,https://www.dodson.com/,212,7426522245168,http://johnson.com/,https://buchanan.net/,information technology,"simplify environmental audits, automate copywriting","retargeting campaigns, promotional emails, television advertising, influencer marketing","secure speaking engagements at major conferences, implement industry 4.0 practices, reduce debt-to-equity ratio, lead industry in compliance standards",346294104.17,"tilt holdings, vivo cannabis, auxly cannabis group",insightful prescriptive analysis,,configurable scalable approach,"serv082,serv016,serv328","opr068,opr021,opr084,opr106",complete,2020-12-25 03:36:57.808080,2022-04-22 04:48:58.898803
org2326,2498,west llc,ylang@reed.com,stand-alone user-facing internet solution,0.0,nor-mouth-evidence,"('2.29898270', '11.44669140')","gabon, woleu-ntem province",1975-02-23,http://williams.info/,241,2427856915699,https://thomas.com/,https://www.beltran.biz/,climate technology product manufacturing,"optimize clinical trials, use cost-effective support software and tools",partnerships,"achieve synergies through mergers, expand partnership ecosystem, double customer base, publish influential research and white papers",330480631.96,"emblem cannabis, aurora cannabis, high times, tweed",excellence in financial data analysis,"microsoft certified: azure administrator associate, hvac technician, lighting technician",switchable 24/7 extranet,"pro229,pro359,serv358,serv086","opr082,opr089",complete,2020-04-04 02:11:52.501904,2023-11-23 02:24:19.156566
org2327,3841,ramirez llc,iroman@hicks.biz,organized motivating encryption,0.0,task-unit-authority,"('-13.65382140', '-172.61592710')","samoa, satupa'itea",2024-02-20,http://www.brock.com/,685,5995228015032,http://www.gardner-reid.com/,https://www.graham.info/,structural clay product manufacturing,"automate bookkeeping, consolidate software licenses, limit litigation costs",transit ads,"implement lean manufacturing practices, implement comprehensive crm systems, secure long-term financing, achieve strong cash flow management",952434319.83,"innovative industrial properties, valens groworks, indiva",,"product marketing specialist, retail specialist, product development specialist",programmable system-worthy ability,"pro149,pro315,serv156,serv182,serv056","opr050,opr021,opr057,opr041,opr067",complete,2021-08-14 23:12:31.572220,2021-11-02 05:38:31.255333
org2328,2597,lewis ltd,krivera@bryant.com,future-proofed dynamic interface,0.0,treatment-you-bank,"('-8.35250220', '19.18800470')","angola, lunda norte province",2022-02-17,http://baker.info/,244,4224342738998,https://www.howard-flores.com/,https://www.wilson.org/,apparel stores,"focus on essential quality control, standardize contract drafting and review","podcasts, industry news","invest heavily in r&d, identify potential buyers, increase brand recognition and loyalty",975193380.22,"terrascend, canopy growth corporation",top achievement in statistical analysis,"certified digital marketing professional (cdmp), budtender, aws certified solutions architect",user-centric zero administration extranet,"pro253,serv152,serv006,serv148","opr033,opr017,opr090,opr102",complete,2020-12-11 08:30:47.531519,2024-07-16 17:25:55.516651
org2329,3775,mcdaniel group,jennaholt@gutierrez.biz,cross-platform fault-tolerant service-desk,0.0,type-general-so,"('21.75000000', '-71.58333333')",turks and caicos islands,1990-12-12,http://black.com/,1-649,1706762218926,http://wilson.com/,http://www.hill.com/,auto and truck dealerships,"outsource it support and maintenance, freeze hiring, use in-house graphic design","promotional texts, customer loyalty programs","increase digital marketing roi, explore merger opportunities, build strong community partnerships, implement lean manufacturing practices",300978083.31,"trulieve cannabis, supreme cannabis, rubicon organics, organigram holdings","top performance in data privacy solutions, asset demand diagnostic excellence recognition",itil (information technology infrastructure library),extended demand-driven algorithm,"serv266,serv306,serv046,serv188,serv108","opr020,opr016",incomplete,2022-03-11 17:22:45.934462,2022-03-21 03:11:58.998670
org2330,440,"gonzalez, tapia and cardenas",colemichael@smith.net,enhanced dedicated open system,0.0,address-mission,"(none, none)","sierra leone, eastern province",1984-01-09,https://schmidt.com/,232,9684223505893,http://www.thomas.com/,https://flores.com/,agricultural inputs,"reevaluate business insurance needs, use cost-effective research materials and supplies, reassess retirement plans",speaking engagements,"increase brand recognition and loyalty, achieve certifications and accreditations, lead industry in product innovation, increase digital marketing roi",284640294.71,valens groworks,,,user-centric responsive instruction set,"pro297,pro179,pro305,serv274,pro169","opr079,opr002,opr020,opr100",complete,2023-05-09 14:30:05.472081,2024-02-19 15:28:57.738526
org2331,2333,moore llc,lauren07@alvarez-curry.biz,switchable directional forecast,0.0,discuss-until-task,"('51.49345570', '0.35291970')","united kingdom, thurrock",1980-03-17,https://everett.com/,44,7968490296224,http://hill-shah.com/,https://garcia-moran.org/,museums and institutions,"optimize renewable energy solutions, cut back on radio and tv advertising, limit travel and entertainment expenses","transit ads, partner websites",ensure 100% regulatory compliance,669544249.52,"auxly cannabis group, high times","best data visualization tools, continuous improvement achievement",,persevering optimal system engine,"serv034,pro183,pro121","opr099,opr049,opr039",complete,2021-04-16 20:02:07.258379,2022-06-24 13:07:50.818723
org2332,1087,mack ltd,zacharyconrad@marks.biz,mandatory tertiary toolset,0.0,every-natural-act,"('-13.16387370', '-74.22356410')","peru, ayacucho",2009-02-20,http://meadows.com/,51,7381450349772,http://www.lee.info/,http://www.mills.com/,research,"reduce warehouse storage costs, optimize branding partnerships, limit overtime pay",podcasts,"achieve carbon neutrality, engage in investor relations and roadshows, develop a strong brand portfolio",730477429.8,"the supreme cannabis company, acreage holdings, the flowr corporation","top data science achievement, excellence in data management solutions, real-time analytics excellence",customer service representative,exclusive hybrid middleware,"pro327,pro039,serv298,pro161,pro023",opr119,complete,2024-07-12 07:52:49.274843,2024-07-13 13:15:03.607469
org2333,1391,wallace inc,kelleyjustin@ferguson.com,secured modular help-desk,0.0,radio-actually-her,"('5.74021100', '-54.87312190')","suriname, commewijne district",1981-03-03,http://hernandez.com/,597,2931578635546,http://gregory-thompson.com/,http://foster-miller.org/,satellite,"prioritize essential professional development courses, limit returns and refunds, reduce social media advertising budget","linkedin, public relations (pr), cannabis conventions",develop proprietary technology solutions,520704652.08,cannamerica brands,,,stand-alone object-oriented throughput,"pro311,serv358,serv312,pro275,pro047",opr087,complete,2023-03-23 00:41:20.109403,2023-08-26 12:09:41.559295
org2334,302,"powell, williams and ward",bstone@moss.biz,multi-tiered bandwidth-monitored installation,0.0,attorney-technology,"('17.33488130', '-62.80882510')","saint kitts and nevis, saint thomas middle island parish",2023-12-04,http://butler.com/,1-869,5845122734728,https://oliver.biz/,https://www.chen.com/,geothermal electric power generation,"optimize warranty services, consolidate product liability insurance, reduce community event sponsorships",social media influencers,"foster social equity initiatives, increase employee engagement and satisfaction, achieve carbon neutrality",929781645.82,"supreme cannabis, neptune wellness solutions, trulieve cannabis, liberty health sciences","best data privacy and security practices, best data engineering practices, excellence in analytics for customer experience","professional engineer (pe), certified ethical hacker (ceh)",balanced non-volatile conglomeration,pro163,"opr111,opr047",complete,2021-11-15 05:30:12.673333,2024-06-25 02:31:34.197657
org2335,2765,torres inc,duanebrown@pratt.com,pre-emptive foreground collaboration,0.0,threat-month,"('40.72028090', '126.56211370')","north korea, chagang province",2000-04-22,http://baker.com/,850,6278539192664,https://price-hernandez.com/,http://holmes.com/,metal one mining,"minimize print advertising, optimize display advertising costs, outsource video production","charity partnerships, newspapers, facebook, online store","engage in investor relations and roadshows, lead industry forums and discussions",293976064.89,"planet 13 holdings, green thumb industries",top data science collaboration award,"sustainability specialist, logistics coordinator",re-engineered transitional model,"pro215,serv320","opr003,opr076,opr120,opr015",complete,2023-04-10 20:41:21.223301,2023-09-02 15:51:50.831619
org2336,205,sheppard plc,brianna13@shaw-morales.com,innovative client-driven archive,0.0,rock-last-need,"('31.02614880', '62.45041540')","afghanistan, nimruz",2013-12-02,http://www.fields.com/,93,8649256359002,http://perez-guerrero.com/,http://www.parker.com/,industrial engineering,"reduce non-essential employee wellness programs, negotiate better rates for raw materials, reduce airfare costs","brand ambassadors, newsletters, industry expos, social media influencers","implement lean manufacturing practices, execute a successful sale strategy",982933655.79,"aurora cannabis, acreage holdings, cresco labs",best data governance practices,"delivery specialist, policy analyst",mandatory clear-thinking internet solution,serv250,"opr086,opr045,opr069,opr058",complete,2021-03-23 01:35:41.181195,2022-03-10 06:29:33.590544
org2337,3109,"jones, gallagher and brady",allison88@blake.biz,automated coherent knowledgebase,0.0,moment-write-west,"('5.55279300', '-3.25836260')","cote d'ivoire (ivory coast), comoé district",1976-12-01,https://fleming.com/,225,9513388787552,http://www.gonzales.org/,https://dawson.com/,home improvement,"reduce airfare costs, focus on essential quality control","referral programs, remarketing campaigns, videos","execute a successful sale strategy, enhance cybersecurity measures, identify and acquire strategic competitors",550416546.99,"emblem cannabis, ianthus capital holdings, tweed",exceptional data science innovation,"six sigma black belt, logistics coordinator",ameliorated incremental infrastructure,"serv228,pro333,pro073,pro075,serv278",opr120,incomplete,2020-09-18 08:37:01.153628,2024-04-25 15:51:44.343453
org2338,2247,rodriguez-williams,rhernandez@silva.com,fundamental web-enabled conglomeration,0.0,wide-issue,"('-15.84022180', '-70.02188050')","peru, puno",1994-09-28,http://www.murillo-burton.net/,51,4936988306132,http://solis-weaver.com/,http://paul.org/,capital markets,consolidate product liability insurance,"webinars, social media influencers, bing ads","increase return on investment (roi), identify and acquire strategic competitors",222163804.36,"cronos group, cannamerica brands, the flowr corporation, cannabix technologies","overall community trends understanding, best data science collaboration, exceptional contribution to big data technology","product sales specialist, software developer",persistent exuding ability,"pro045,pro067,pro321,pro155,pro325","opr063,opr034",complete,2023-05-26 04:25:04.919868,2024-05-01 07:55:31.460515
org2339,3993,brown and sons,megantaylor@jackson.com,triple-buffered leadingedge benchmark,0.0,management-realize,"('6.23849600', '-57.91625550')","guyana, mahaica-berbice",1988-09-17,https://www.murphy.com/,592,2226787410071,https://www.jimenez.com/,https://jackson.biz/,wind electric power generation,focus on essential research partnerships,"industry expos, community events, postcards, television",achieve certifications and accreditations,664286661.73,"charlotte's web holdings, cresco labs, green thumb industries","best use of ai in data privacy, industry impact for analytics capabilities","trainer, registered nurse (rn), customer insights specialist",cross-group upward-trending leverage,"pro111,pro105,serv100,pro315","opr039,opr106,opr096",complete,2023-09-05 10:11:00.645091,2024-04-11 04:34:15.392444
org2340,1697,"martin, smith and moore",mcgeesean@newton-navarro.net,team-oriented national open architecture,0.0,always-similar,"('33.84626620', '35.90194890')","lebanon, beqaa",2001-12-09,https://mitchell-thompson.net/,961,1138931514358,http://patterson.com/,https://www.lopez.info/,retail office equipment,streamline sales training,"social media, brand ambassadors, in-person workshops, affiliate networks",increase return on investment (roi),842189707.38,"1933 industries, cannaroyalty corp, acreage holdings, indiva",advanced analytics implementation excellence,legal specialist,front-line cohesive knowledge user,"pro065,serv250,pro035",opr022,complete,2022-11-21 12:44:38.260347,2023-10-24 23:26:30.594113
org2341,1752,"lopez, miller and hernandez",joseph73@garcia.net,configurable responsive orchestration,0.0,four-treatment,"('47.38604000', '28.83030820')","moldova, orhei district",2008-06-03,https://johnson-dudley.com/,373,4949436615799,http://long-travis.com/,https://www.watkins.com/,government administration,"reduce inventory purchases, standardize contract drafting and review, reduce billboards and outdoor advertising","white papers and ebooks, flyers, sms marketing","achieve certifications and accreditations, enhance diversity and inclusion",732477048.26,"cresco labs, harvest health & recreation, columbia care","innovation in data science applications, excellence in data analytics for business, outstanding achievement in data analytics techniques",,networked clear-thinking policy,"pro311,serv290,serv162","opr018,opr037,opr030",complete,2023-07-09 13:54:52.762111,2024-01-23 20:33:10.309142
org2342,2029,campbell-mcfarland,kellypeterson@thompson.com,stand-alone holistic capacity,0.0,subject-follow-town,"('17.03221210', '54.14252140')","oman, dhofar",1976-10-11,https://scott-brown.biz/,968,3733874862346,http://www.cook-king.com/,https://www.potts.info/,satellite,"reduce trade show booths, automate call center operations, streamline maintenance and repairs","infographics, local sponsorships",lead industry forums and discussions,130561667.01,"harvest health & recreation, 1933 industries, mpx bioceutical","continuous improvement achievement, top data science innovation award, outstanding achievement in big data management",,digitized well-modulated project,"pro271,pro035,pro367","opr064,opr041,opr066,opr032",complete,2022-06-25 05:00:08.909405,2023-11-04 19:02:01.612715
org2343,2430,"browning, morales and banks",laura65@rodriguez.info,face-to-face zero-defect array,0.0,military,"('60.11666700', '19.90000000')",aland islands,2021-01-10,http://kaufman.com/,358-18,698589976197,https://thomas-mcgee.com/,http://martinez.com/,professional organizations,"optimize health insurance plans, optimize trade show sponsorships",local sponsorships,achieve 95% on-time delivery,721840566.93,vireo health,"correlation identification recognition, best use of data in strategic decision making, best data science collaboration",,open-architected object-oriented pricing structure,serv168,opr111,complete,2024-03-28 22:24:02.873296,2024-05-09 14:58:11.884139
org2344,3838,"murray, hunt and brown",kelleyantonio@wheeler.com,total intermediate hardware,0.0,pass-spend-choose,"('6.51518750', '-10.30488970')","liberia, margibi county",1998-05-30,https://wolf.com/,231,866494253181,http://www.elliott-murphy.com/,https://www.harris.org/,retail luxury goods and jewelry,"perform internal financial audits, reduce transaction costs","online seminars, community events","develop proprietary technology solutions, support local economic development",34249256.49,"cannaroyalty corp, neptune wellness solutions, curaleaf holdings",,"demographic analyst, compliance consultant, certified internal auditor (cia)",face-to-face transitional info-mediaries,"serv090,pro231,pro029,pro257","opr011,opr095,opr034",complete,2020-04-04 13:31:28.533373,2020-12-02 12:43:55.639682
org2345,2692,"freeman, gutierrez and green",jeremiahwarner@estrada.com,proactive analyzing productivity,0.0,read-step-build,"('42.56550000', '74.40566120')","kyrgyzstan, chuy region",1977-06-18,https://www.berry-mcguire.org/,996,6636808446451,https://medina.com/,http://www.campbell-peterson.info/,systems design and engineering,reduce mobile device costs,"catalogs, yahoo search ads","achieve carbon neutrality, develop comprehensive loyalty programs",880365586.17,"cresco labs, terrascend","top data management excellence, best use of data in predictive analytics","six sigma black belt, certified digital marketing professional (cdmp)",switchable dedicated artificial intelligence,"pro047,serv346,pro063,pro017,pro259","opr037,opr001,opr069",complete,2023-08-16 05:46:04.521285,2023-12-23 05:23:20.361844
org2346,1733,"diaz, morrow and dean",lynnjoyce@barnett.com,realigned bifurcated budgetary management,0.0,effect-four-two,"('8.07000000', '134.70277800')","palau, kayangel",2018-02-14,http://www.mason.com/,680,2679893350010,http://price-white.com/,http://www.ortiz.com/,fine art,automate cybersecurity solutions,"sms marketing, corporate announcements","develop comprehensive loyalty programs, achieve high brand equity",836970096.05,"planet 13 holdings, aphria",,"change management specialist, sustainability specialist",upgradable high-level emulation,"pro139,pro213,serv374,pro057,serv038",opr028,complete,2021-01-05 20:40:48.431633,2024-02-18 11:17:00.912773
org2347,3992,"miller, hardy and hill",lauramathews@franco.biz,devolved multi-tasking frame,0.0,necessary-decide,"('46.81175500', '0.97555230')","france, indre",1990-11-09,https://www.hicks.com/,33,3528036168837,https://koch.com/,https://gardner.info/,medical instruments and supplies,"optimize patenting and intellectual property costs, streamline customer feedback programs, standardize contract drafting and review","joint ventures, podcasts","form key strategic alliances, increase return on investment (roi), build strong community partnerships",975787321.77,"cronos group, mpx bioceutical, organigram holdings, liberty health sciences",,,multi-layered background concept,"pro175,serv242,serv044,serv298","opr056,opr039,opr102,opr076",incomplete,2022-07-08 05:49:44.837921,2024-07-26 15:18:28.251287
org2348,3963,henson-smith,stacey85@mueller-campbell.net,front-line clear-thinking help-desk,0.0,garden-red-foot-me,"('56.83074160', '9.49305270')","denmark, north denmark region",2019-08-14,https://www.west.com/,45,283294656965,https://may.com/,http://nguyen-arnold.biz/,advertising services,"streamline maintenance and repairs, negotiate lower bank fees, use cost-effective packaging materials","radio, customer testimonials","reduce waste and increase recycling, reduce debt-to-equity ratio, implement comprehensive crm systems, expand partnership ecosystem",61253392.93,harvest health & recreation,best data science tools development,,team-oriented tangible capability,pro279,"opr095,opr119,opr006,opr065",incomplete,2022-06-22 16:20:05.613447,2023-08-17 11:18:45.471319
org2349,2389,hamilton group,kevinbrown@curry-mccoy.com,business-focused real-time artificial intelligence,0.0,character,"('43.02429990', '-81.20250000')","saint vincent and the grenadines, saint andrew parish",1988-09-13,https://www.juarez.com/,1-784,3886705138148,https://martin.net/,https://smith-patterson.com/,textile product mills,"reduce inventory purchases, streamline sales training, use online certification programs","panel discussions, television advertising","explore merger opportunities, become an industry thought leader",207443824.26,acreage holdings,top predictive modeling solution,product developer,advanced background model,serv162,"opr066,opr105,opr072,opr075",complete,2022-10-26 11:28:34.583618,2023-04-01 17:49:59.725932
org2350,876,lin-thompson,wayne16@smith.com,stand-alone clear-thinking time-frame,0.0,it-myself-medical,"('42.20584540', '22.33079650')","north macedonia, kriva palanka municipality",1977-08-16,http://mckinney.com/,389,4436050146803,https://www.prince-foster.com/,https://powers.net/,credit intermediation,reevaluate sponsorship deals,"sponsored content, facebook, white papers and ebooks, trade shows and events","achieve zero waste to landfill, build strong community partnerships, double revenue",625847152.54,"neptune wellness solutions, charlotte's web holdings","innovation in data strategy, best data analytics for financial services, exceptional data analytics for marketing",marketing professional,integrated user-facing superstructure,pro167,opr096,incomplete,2023-01-01 13:18:51.068522,2023-08-03 04:07:15.183668
org2351,678,hall group,lfranklin@cain.com,multi-lateral 24/7 focus group,0.0,fast-suggest,"('28.29156370', '-16.62913040')","saint lucia, canaries",1997-06-29,https://reynolds.com/,1-758,5466299796222,http://www.medina-nolan.com/,http://www.grant-johnson.com/,transportation,"reduce airfare costs, streamline product launch events","corporate announcements, blogs",ensure 100% regulatory compliance,899279405.71,"canopy growth corporation, valens groworks","best data analytics for financial services, innovation in data science applications, user preference analysis achievement","edibles chef, genetics specialist",customer-focused homogeneous instruction set,"serv214,pro041,pro333","opr015,opr018,opr057,opr036,opr033",incomplete,2020-09-07 17:30:13.681406,2023-05-12 22:12:18.670696
org2352,2830,ryan-lopez,kclark@gonzalez.com,realigned static forecast,0.0,that-congress-get,"('38.41273200', '73.08774900')","tajikistan, gorno-badakhshan autonomous province",1974-07-03,https://matthews-mills.com/,992,9691342195697,https://www.santos.com/,https://www.peters.biz/,api endpoint,refinance loans for better interest rates,"bing ads, community events","support local economic development, implement comprehensive csr programs, implement health and wellness programs",732696688.68,"supreme cannabis, tweed","top data privacy excellence, exceptional contribution to real-time data analytics, best use of data in predictive modeling","industry professional, entrepreneurship coach",phased stable architecture,"pro195,serv230,pro203,pro017","opr091,opr074,opr107,opr012,opr044",incomplete,2021-05-22 03:18:14.492732,2021-05-28 21:40:57.078056
org2353,2450,li-simmons,brent21@nelson-escobar.org,optional well-modulated infrastructure,0.0,under-no-affect,"('33.77334870', '45.14945050')","iraq, diyala",1986-05-20,http://www.allen-jackson.net/,964,6768313715527,http://www.cameron.org/,https://carroll.com/,space research and technology,"prioritize essential professional development courses, use cost-effective green certifications","radio advertising, postcards","negotiate favorable terms, achieve sustained profitability",604594558.43,"canopy growth corporation, supreme cannabis, acreage holdings",outstanding achievement in data engineering practices,"pest management specialist, microsoft certified: azure administrator associate, cisa (certified information systems auditor)",sharable uniform strategy,"serv124,serv162,pro187,pro173",opr066,complete,2021-02-01 10:53:30.160619,2021-09-29 11:53:10.207118
org2354,1126,"williams, morrison and alvarez",bruceteresa@peterson-butler.info,quality-focused systematic system engine,0.0,eat-field-material,"('16.24919230', '-88.86469800')","belize, toledo district",1979-02-24,https://www.blackwell.com/,501,4666836501611,http://hurley-dunn.org/,http://ferguson.biz/,renewable energy power generation,optimize per diems,media kits,"automate key production processes, increase return on investment (roi)",969795740.03,"kushco holdings, liberty health sciences, acreage holdings",exceptional data processing efficiency,banking professional,user-centric background groupware,"pro117,serv250",opr095,incomplete,2020-07-30 15:33:09.523954,2021-12-07 22:31:56.275711
org2355,3401,zuniga ltd,logansmith@walker.com,robust high-level framework,0.0,add-college,"('54.25000000', '-4.50000000')",man (isle of),1978-02-26,http://melton.net/,44-1624,2721706651261,https://robinson-rivera.org/,https://haley.info/,residential building construction,"limit litigation costs, streamline prototyping and testing",referral programs,achieve significant cost reductions,379585105.05,terrascend,excellence in machine learning solutions,"policy analyst, certified data management professional (cdmp)",managed well-modulated encoding,"pro081,pro361,pro009",opr034,complete,2022-07-07 08:29:07.243592,2022-09-26 00:16:31.700718
org2356,3091,"ward, gilmore and key",melissafreeman@craig.com,reduced system-worthy artificial intelligence,0.0,receive-project,"('41.94365430', '122.52903760')","china, liaoning",1980-12-18,https://cooper-jefferson.info/,86,6701915468830,https://www.johnson-hall.info/,http://www.hurst-gibson.info/,engines and power transmission equipment manufacturing,streamline maintenance and repairs,"media kits, billboards, sponsorships, radio advertising","implement health and wellness programs, increase return on investment (roi), increase customer lifetime value, significantly increase community engagement",502472600.42,"indiva, neptune wellness solutions, cannaroyalty corp, cresco labs","specific needs identification recognition, outstanding data-driven healthcare insights","supply chain manager, logistics coordinator",robust composite approach,"pro273,serv072,serv288,serv230,serv132","opr055,opr014,opr116",complete,2024-07-21 23:00:42.842145,2024-07-24 22:04:31.199522
org2357,1403,"goodman, kirk and sanchez",davidmartin@lewis.info,compatible maximized model,0.0,line-show-some-feel,"('41.29432270', '75.34121790')","kyrgyzstan, naryn region",1974-11-01,http://lee-calhoun.info/,996,6819211744317,http://www.webb.com/,https://booth.org/,financial services,"reduce non-essential employee wellness programs, optimize workers' compensation coverage","catalogs, press conferences, white papers and ebooks, referral programs",expand market share through acquisitions,375890746.39,the supreme cannabis company,comprehensive data analysis excellence,facility manager,robust secondary benchmark,"pro285,serv172","opr078,opr030,opr021,opr087",incomplete,2024-02-09 13:34:49.996847,2024-04-19 23:25:26.722195
org2358,2442,rojas-klein,michelecoleman@herman.org,re-engineered homogeneous implementation,0.0,their-serve-wish,"('49.46666666', '-2.58333333')",guernsey and alderney,2000-07-28,https://www.bowman-ochoa.biz/,44-1481,3589043344219,https://benton.biz/,https://www.flores.com/,rental and leasing services,"optimize health insurance plans, streamline product launch events","social media takeovers, affiliate marketing, local sponsorships, online courses","increase supplier collaboration, secure speaking engagements at major conferences, expand partnership ecosystem, foster social equity initiatives",334017127.63,"mpx bioceutical, indiva",,"certified supply chain professional (cscp), real estate specialist, entrepreneurship coach",realigned grid-enabled data-warehouse,"pro015,pro257,pro055,serv194,serv106","opr081,opr012,opr038,opr059",complete,2021-05-03 04:50:37.611799,2022-07-27 19:05:36.309280
org2359,3788,"houston, bishop and fischer",floresstephen@ewing-cole.com,persevering context-sensitive definition,0.0,large-worker-just,"('27.26170590', '91.28910360')","bhutan, mongar district",2009-02-13,https://www.watson-ray.com/,975,3532399802587,http://www.porter-brown.info/,http://day.net/,industrial automation,simplify travel visas and documentation,"online courses, press conferences, video marketing, pop-up ads","enhance customer service capabilities, achieve carbon neutrality",522511481.32,supreme cannabis,best data science implementation strategy,"google analytics individual qualification (gaiq), certified information privacy professional (cipp), cissp (certified information systems security professional)",monitored value-added local area network,serv012,"opr033,opr006,opr083",complete,2022-05-30 11:20:37.844581,2024-04-16 09:21:57.055576
org2360,1834,washington-cooper,lamberttyler@daniels.com,extended scalable access,0.0,know-air-parent,"('39.77095320', '-8.79218360')","portugal, leiria",1987-05-05,http://ramirez.com/,351,8487681672072,http://sellers.biz/,https://maddox.info/,industrial machinery manufacturing,"use cost-effective tax preparation services, automate copywriting",linkedin,"implement comprehensive csr programs, integrate acquired companies seamlessly",863729814.05,"canntrust holdings, terrascend, green thumb industries",,"banking professional, sales representative, employee wellness coordinator",self-enabling background help-desk,"serv280,pro207,pro067,serv216,pro125","opr013,opr104",complete,2022-02-03 11:47:04.213058,2023-07-08 07:12:27.201323
org2361,1845,house group,ryanberg@carr.com,programmable hybrid budgetary management,0.0,serve-black,"('-29.52389750', '28.60897520')","lesotho, thaba-tseka district",2017-10-04,https://mills-perkins.com/,266,4047464880889,https://www.sweeney-thornton.org/,http://robinson.net/,broadcast media,use cost-effective hotel accommodations,"social media influencers, online courses, podcasts","maximize company valuation, expand market share through acquisitions, develop joint ventures with leading companies, increase average transaction value",342766017.38,"charlotte's web holdings, medmen enterprises, terrascend, innovative industrial properties","top performance in data science collaboration, best data governance strategy implementation, outstanding achievement in data security","researcher, certified internal auditor (cia)",multi-layered hybrid hardware,serv114,"opr075,opr069,opr013",complete,2022-09-16 22:12:17.340005,2024-01-05 09:53:07.269465
