id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
ORG1577,3022,Watson and Sons,brian59@mcintosh.org,Synergistic zero-defect contingency,,increase-moment,"('43.95019290', '12.46815370')","San Marino, Domagnano",2003-02-21,http://www.henry.com/,378,5005592188820,https://bailey.com/,https://www.carroll.com/,Optometrists,"[""Extend Life of Computers and Laptops"", ""Focus on Essential Quality Control""]","[""Infographics""]","[""Implement Lean Manufacturing Practices"", ""Implement Industry 4.0 Practices"", ""Enhance Diversity and Inclusion""]",784899988.44,"[""Harvest One Cannabis"", ""Innovative Industrial Properties"", ""Acreage Holdings"", ""Tweed""]","[""Exceptional Performance in Data Analytics Integration""]","[""Extraction Technician"", ""CISM (Certified Information Security Manager)""]",Inverse empowering strategy,"Pro165,Serv008,Serv344,Pro081,Pro359","OPR104,OPR057,OPR110,OPR019,OPR024",Incomplete,2024-04-05 15:54:09.768927,2024-07-27 04:54:04.044927
ORG1578,3659,"Rollins, Wolfe and Walker",johnwebster@king.com,Intuitive demand-driven customer loyalty,,public-character-at,"('8.65958330', '-81.77870210')","Panama, Ngöbe-Buglé Comarca",1991-07-15,https://www.armstrong.com/,507,7823891969636,http://www.lyons.biz/,http://www.espinoza-wallace.com/,Coal Mining,"[""Streamline Waste Management and Recycling"", ""Optimize Treasury Services"", ""Simplify Travel Visas and Documentation""]","[""Brand Ambassadors""]","[""Implement Industry 4.0 Practices"", ""Enhance Cybersecurity Measures""]",47845348.53,"[""Rubicon Organics"", ""Harvest Health & Recreation"", ""Canopy Growth Corporation"", ""Harvest One Cannabis""]",[],"[""Policy Advocate"", ""CISA (Certified Information Systems Auditor)"", ""Product Safety Tester""]",Triple-buffered scalable hardware,"Serv064,Pro353,Serv342","OPR098,OPR069,OPR037,OPR090",Incomplete,2024-06-10 00:18:52.226892,2024-06-30 09:26:35.590517
ORG1579,3540,Campbell LLC,julie72@hernandez.com,Up-sized multi-state time-frame,,himself-health,"('-8.01094440', '31.44561790')","Tanzania, Rukwa",1985-06-20,https://www.fuller.info/,255,9558135757075,https://warren.info/,https://www.mcdonald.com/,Agriculture Chemical Manufacturing,"[""Use Cost-Effective Research Materials and Supplies"", ""Streamline Product Launch Events"", ""Reduce Trade Show Booths""]","[""White Papers and eBooks"", ""Webinars""]","[""Invest in Advanced Technologies"", ""Implement Comprehensive Training Programs"", ""Meet Regulatory Requirements for IPO""]",219667390.07,"[""iAnthus Capital Holdings"", ""MariMed""]","[""Best Use of Data in Business Operations"", ""Data Visualization Excellence"", ""Best Performance in Big Data Solutions""]",[],Mandatory impactful neural-net,Pro027,"OPR014,OPR026",Complete,2024-05-01 11:35:20.276567,2024-06-12 06:25:17.133592
ORG1580,2737,"Douglas, Martinez and Santana",bullockann@hanna-pacheco.com,Switchable intermediate product,,she-impact-property,"('38.89862310', '66.04635340')","Uzbekistan, Qashqadaryo Region",1977-03-27,http://richardson.com/,998,4696865100280,http://moore-smith.biz/,http://james.info/,Conglomerates,"[""Reduce Inventory Purchases""]","[""Bing Ads"", ""Print Advertising"", ""Media Kits"", ""SMS Marketing""]","[""Attract Top Industry Talent"", ""Ensure 100% Regulatory Compliance"", ""Invest Heavily in R&D""]",40178779.9,"[""The Supreme Cannabis Company"", ""Trulieve Cannabis"", ""TerrAscend"", ""Supreme Cannabis""]",[],"[""Financial Planner""]",Vision-oriented interactive info-mediaries,Pro083,"OPR032,OPR107,OPR004,OPR018,OPR068",Complete,2023-03-13 22:18:08.591809,2023-10-12 18:03:48.683707
ORG1581,3670,"Gutierrez, Orozco and Steele",mckenziecraig@coleman.com,Open-architected executive solution,,rock-soon-around,"('-3.68099610', '33.42714030')","Tanzania, Shinyanga",2012-09-03,https://edwards.com/,255,8582455288134,https://www.smith.com/,https://morales-edwards.com/,E-Learning Providers,"[""Refinance Loans for Better Interest Rates"", ""Streamline Distribution Network Management"", ""Use In-House Graphic Design""]","[""Customer Testimonials""]","[""Negotiate Favorable Terms"", ""Develop Comprehensive Compliance Training Programs""]",41473828.17,"[""KushCo Holdings"", ""Innovative Industrial Properties""]",[],"[""Health Professional"", ""Medical Specialist"", ""Soil Scientist""]",Persevering client-server application,"Serv120,Serv268,Pro173,Pro069,Serv062","OPR022,OPR054,OPR084",Complete,2024-03-18 07:45:11.134673,2024-05-01 19:35:04.662134
ORG1582,1313,Long-Jackson,michaelmclaughlin@tran-hoffman.com,Sharable incremental Graphical User Interface,,major-level-until,"(None, None)","Grenada, Saint George Parish",1976-08-06,http://cole.org/,1-473,6480196003039,https://www.sanchez.biz/,https://www.estrada-roach.com/,Motor Vehicle Parts Manufacturing,"[""Consolidate Software Licenses""]","[""Promotional Emails"", ""Community Events""]","[""Maintain High Credit Ratings"", ""Lead Industry in Product Innovation"", ""Achieve High Brand Equity"", ""Identify Potential Buyers""]",57704332.33,"[""Curaleaf Holdings"", ""Columbia Care"", ""MariMed"", ""Emblem Cannabis""]","[""Outstanding Achievement in Data Engineering Practices""]","[""Change Management Specialist"", ""Start-Up Advisor""]",Synchronized directional info-mediaries,"Serv224,Serv308,Serv032",OPR106,Complete,2022-11-13 22:29:10.418669,2023-09-28 14:38:12.147101
ORG1583,1573,"Johns, Romero and Lambert",ocollins@thompson.com,Fundamental discrete artificial intelligence,,physical-stuff,"('10.62673990', '-85.44367060')","Costa Rica, Guanacaste Province",2015-07-05,http://mitchell-riggs.net/,506,7962268253300,https://santos-bailey.com/,https://www.valdez.org/,Industrial Metals and Minerals,"[""Optimize Carbon Offset Programs"", ""Streamline Product Launch Events"", ""Streamline Maintenance and Repairs""]","[""Posters"", ""Online Courses""]","[""Increase Return on Investment (ROI)"", ""Secure Speaking Engagements at Major Conferences""]",212964109.72,"[""Aurora Cannabis"", ""CannAmerica Brands"", ""TerrAscend""]","[""Outstanding Achievement in Big Data Management"", ""Excellence in User Satisfaction Tools"", ""Best Data Privacy and Security Practices""]","[""Compliance Officer"", ""Google Cloud Professional Cloud Architect""]",Synergized exuding superstructure,"Pro047,Pro051,Serv124","OPR117,OPR083,OPR001,OPR040,OPR069",Incomplete,2021-02-15 04:27:25.223172,2021-03-26 09:45:26.418868
ORG1584,1251,Fisher Group,lbenson@mcpherson.com,Configurable neutral benchmark,,member-music-four,"('13.59944690', '-14.89216680')","Gambia The, Central River Division",1987-11-09,http://clements.com/,220,6238963662116,http://williams.com/,http://www.miller.com/,Shipping,"[""Streamline Sponsorship Activation Costs""]","[""Television""]","[""Invest in Advanced Technologies"", ""Achieve Significant Cost Reductions"", ""Increase Average Transaction Value""]",762239294.69,"[""Planet 13 Holdings""]","[""Top Performance in Data Science Algorithms"", ""Best Data Privacy Solutions""]","[""Social Media Manager"", ""LEED (Leadership in Energy and Environmental Design)"", ""Certified Quality Engineer (CQE)""]",Innovative incremental hardware,"Pro197,Serv240,Serv088","OPR043,OPR032,OPR046,OPR004,OPR029",Incomplete,2020-11-25 22:24:37.923354,2022-01-04 05:57:23.127340
ORG1585,2905,Chambers LLC,elizabeth49@murillo.com,Stand-alone radical array,,day-everyone-listen,"(None, None)","Palestinian Territory Occupied, Gaza",1972-05-07,https://www.chambers.com/,970,7444433657433,http://allen-hull.com/,http://white-higgins.com/,Water Supply and Irrigation,"[""Reevaluate Sponsorship Deals""]","[""Press Conferences"", ""Blogs"", ""Social Media Takeovers"", ""Resource Center""]","[""Enhance Distribution Networks"", ""Implement Comprehensive CRM Systems""]",70480989.94,"[""Valens GroWorks"", ""MedMen Enterprises""]","[""Best Use of Real-time Data Solutions""]","[""Certified Quality Engineer (CQE)""]",Stand-alone bottom-line interface,"Serv044,Pro067,Pro137,Serv014,Pro017","OPR019,OPR094",Complete,2022-07-13 04:54:19.474815,2024-04-06 01:51:03.483630
ORG1586,2227,Landry-Walker,rcooper@wheeler.com,Networked optimizing methodology,,enough-school-than,"('2.92395950', '-58.73736340')","Guyana, Upper Takutu-Upper Essequibo",1980-02-16,https://lee-fox.org/,592,3076105756291,http://johnson-munoz.com/,https://king.org/,Political Organizations,"[""Limit Overtime Pay"", ""Consolidate Software Licenses"", ""Reevaluate Sponsorship Deals""]","[""Sports Sponsorships"", ""Product Fairs""]","[""Increase Digital Marketing ROI"", ""Implement Comprehensive CRM Systems"", ""Increase Brand Recognition and Loyalty"", ""Attract Top Industry Talent""]",927794167.51,"[""Vireo Health"", ""CannTrust Holdings""]","[""Exceptional Data Analytics Tools Innovation"", ""Data Storage Efficiency"", ""Innovation in Data Analytics Techniques""]","[""Hootsuite Social Marketing Certification"", ""Safety Officer"", ""Product Developer""]",De-engineered hybrid emulation,"Pro259,Serv038,Serv004,Pro043,Pro257","OPR048,OPR098,OPR008,OPR020,OPR088",Incomplete,2020-01-22 19:17:07.741856,2022-03-25 06:12:40.002212
ORG1587,2808,King PLC,justin65@alexander-dunn.com,Assimilated fault-tolerant conglomeration,,both-anyone-future,"('46.83333333', '-56.33333333')",Saint Pierre and Miquelon,1987-11-07,http://www.crawford.info/,508,1571249175686,https://woods-campbell.com/,http://moore.net/,Healthcare,"[""Optimize Carbon Offset Programs"", ""Optimize Equipment Purchase and Maintenance""]","[""Infographics"", ""Content Marketing"", ""Affiliate Marketing"", ""LinkedIn""]","[""Enhance Customer Service Capabilities"", ""Attract Top Industry Talent"", ""Achieve High Customer Satisfaction Scores"", ""Invest in Advanced Technologies""]",645306006.8,"[""GW Pharmaceuticals""]",[],[],Profound asynchronous project,"Serv028,Serv114,Pro077,Pro157,Pro139","OPR014,OPR073,OPR012",Incomplete,2024-07-23 16:16:47.212872,2024-07-25 16:14:46.694788
ORG1588,3475,Lopez-Lewis,kwilson@mcdonald.com,Synergized systematic help-desk,,issue-without-teach,"('42.76019160', '19.42591140')","Montenegro, Kolašin Municipality",2004-09-03,https://www.luna-malone.com/,382,5983909366196,https://www.russell-lewis.com/,https://www.vega-jones.com/,Hospitality,"[""Freeze Hiring"", ""Focus on Key Intellectual Property Protection"", ""Use Cost-Effective Packaging Materials""]","[""Newsletters"", ""Workshops"", ""Newspapers""]","[""Implement Comprehensive Training Programs"", ""Achieve Sustained Profitability"", ""Lead Industry in Product Innovation""]",826915465.24,"[""Jushi Holdings""]","[""Best Data Science Implementation Strategy"", ""Best Data Analytics for Financial Services""]",[],Open-source object-oriented forecast,"Serv006,Serv190","OPR101,OPR012,OPR057,OPR007,OPR076",Complete,2022-03-01 19:36:54.942778,2022-09-25 21:54:48.013165
ORG1589,3251,Gomez-Anderson,freese@williams.com,Streamlined bottom-line capability,,protect-certainly,"('15.35514090', '38.86236830')","Eritrea, Maekel Region",2012-07-29,http://gomez.com/,291,3410663845156,https://www.mendoza-macias.net/,http://gonzales.com/,Other Precious Metals and Mining,"[""Perform Internal Financial Audits"", ""Reduce Utility Usage (Electricity, Water, Gas)""]","[""Live Demos"", ""Blog Posts"", ""Internal Newsletters"", ""Corporate Announcements""]","[""Optimize Supply Chain for Efficiency"", ""Achieve Significant Cost Reductions""]",413822641.21,"[""The Supreme Cannabis Company""]","[""Custom Reports Innovation""]","[""CISSP (Certified Information Systems Security Professional)"", ""Inventory Manager"", ""Marketing Professional""]",Profound zero administration intranet,"Pro193,Pro001,Serv248,Pro249,Pro363","OPR048,OPR109",Complete,2021-05-22 22:07:36.373370,2023-01-25 04:57:58.610743
ORG1590,995,Mitchell-Wilkinson,bharris@johnson.info,Automated logistical paradigm,,camera-seem-sign,"('24.57737640', '-9.90181310')","Mauritania, Tiris Zemmour",1980-08-21,http://www.davis.com/,222,3313062627684,https://cobb.com/,http://mitchell-warren.com/,Web Development,"[""Lower Search Engine Marketing (SEM) Spend"", ""Optimize Branding Partnerships""]","[""Community Forums"", ""Remarketing Campaigns""]","[""Increase Return on Investment (ROI)""]",32482360.32,"[""Vivo Cannabis"", ""Aleafia Health"", ""Harvest One Cannabis"", ""Indiva""]","[""Exceptional Data Science Solutions Award"", ""Excellence in Real-time Data Analytics"", ""Excellence in User Satisfaction Tools""]","[""Soil Scientist"", ""Hootsuite Social Marketing Certification""]",Adaptive maximized interface,Serv106,OPR100,Complete,2022-05-07 19:58:48.999980,2024-04-11 02:32:03.130384
ORG1591,1204,Gomez and Sons,barbara42@cook-douglas.biz,Intuitive encompassing function,,stuff-for,"('47.23096600', '9.54678430')","Liechtenstein, Schellenberg",2008-04-13,http://fowler.com/,423,9993856173034,https://davis-henderson.com/,http://simmons-martinez.org/,Others,"[""Reduce Trade Show Booths"", ""Automate Cybersecurity Solutions""]","[""Event Sponsorships"", ""Newspapers"", ""Industry News""]","[""Build Strong Community Partnerships"", ""Reach International Markets"", ""Lead Industry in Product Innovation"", ""Achieve Zero Waste to Landfill""]",676646484.91,"[""Trulieve Cannabis"", ""MedMen Enterprises""]","[""Top Performance in Data Privacy Solutions"", ""Best Data Engineering Practices"", ""Excellence in Analytics Engine Development""]","[""Safety Officer"", ""Salesforce Certified Administrator""]",Multi-lateral needs-based secured line,"Pro097,Pro123,Serv366","OPR079,OPR044,OPR089,OPR013,OPR097",Complete,2020-09-02 06:56:30.533441,2023-12-21 05:33:03.006432
ORG1592,1355,King and Sons,laura72@martin-morrison.com,Persistent object-oriented access,,think-against,"('32.83702510', '-96.77738820')","Haiti, Centre",1999-11-24,https://www.pierce.com/,509,3443743095516,https://www.wilson.org/,https://boyd.com/,Data Storage,"[""Streamline Sales Training"", ""Use Cost-Effective Green Certifications""]","[""Local Sponsorships""]","[""Enhance Customer Service Capabilities"", ""Increase Supplier Collaboration"", ""Develop Cutting-Edge Technologies""]",309566252.3,"[""Neptune Wellness Solutions"", ""Acreage Holdings"", ""TerrAscend"", ""Hexo Corp""]","[""Outstanding Achievement in Analytics for Healthcare"", ""Overall Community Trends Understanding""]","[""Policy Analyst""]",Stand-alone 5thgeneration hierarchy,"Pro093,Serv114,Pro017,Serv148","OPR099,OPR104",Complete,2022-03-01 22:10:23.453539,2022-03-28 00:44:19.502931
ORG1593,894,James-Jimenez,cody88@gross.com,Public-key cohesive strategy,,situation-activity,"('-13.16387370', '-74.22356410')","Peru, Ayacucho",1973-02-23,http://www.clark.com/,51,7720583620715,https://www.nichols-valdez.com/,http://www.foster-pearson.com/,Tank and Armored Vehicle Manufacturing,"[""Use Cost-Effective Green Certifications"", ""Reduce Transaction Costs""]","[""Blog Posts"", ""Journalist Outreach""]","[""Develop Proprietary Technology Solutions""]",639662734.93,"[""OrganiGram Holdings""]","[""Innovation in Data Science Applications"", ""Excellence in Data Science Solutions"", ""Exceptional Data Analytics Platform""]","[""Project Manager"", ""Demographic Analyst""]",Total tangible instruction set,"Serv166,Pro089,Pro117,Pro133,Pro209","OPR034,OPR074,OPR087,OPR002,OPR096",Incomplete,2023-04-21 21:08:34.876337,2024-04-14 03:13:05.443732
ORG1594,2817,"Perkins, Carter and Henderson",kathleen80@warren.info,Re-engineered cohesive paradigm,,performance-go,"('19.80669200', '105.78518160')","Vietnam, Thanh Hóa",2002-09-03,http://www.allison.com/,84,5757221409555,http://fox.info/,https://huffman.com/,Lodging,"[""Cut Back on Radio and TV Advertising"", ""Use Online Certification Programs""]","[""Magazines""]","[""Publish Influential Research and White Papers"", ""Achieve Synergies Through Mergers""]",841217402.36,"[""Liberty Health Sciences"", ""Harvest Health & Recreation"", ""CannAmerica Brands""]","[""Exceptional Contribution to Data Science Models"", ""Top Data Science Innovation"", ""Outstanding Achievement in Big Data Analytics""]","[""Community Development Professional""]",Integrated didactic emulation,"Serv156,Pro281,Pro199","OPR007,OPR056,OPR037",Complete,2023-01-15 20:36:15.006852,2024-05-11 19:57:38.104925
ORG1595,703,"Moss, Bell and Mays",christopherschmidt@combs.com,Balanced 4thgeneration software,,must-do-despite-she,"('11.32320420', '-12.28913140')","Guinea, Labé Region",1996-10-07,http://www.bailey.net/,224,7516962711058,https://www.becker-murphy.com/,http://rowland.net/,Maritime,"[""Streamline Maintenance and Repairs""]","[""White Papers and eBooks"", ""Drip Campaigns""]","[""Lead Industry Forums and Discussions""]",620267167.75,"[""Harvest Health & Recreation"", ""The Flowr Corporation""]","[""Top Data Engineering Achievement""]",[],Profit-focused motivating Graphic Interface,"Pro093,Serv042","OPR105,OPR031",Complete,2020-07-08 02:48:58.257873,2023-03-15 12:33:32.020909
ORG1596,3572,"Campbell, Torres and Roberts",sarah32@oliver.com,Versatile directional migration,,with-contain-born,"('16.75000000', '-62.20000000')",Montserrat,1976-02-03,http://durham-hensley.com/,1-664,9489830603858,http://www.evans.com/,http://thompson.com/,Advertising,"[""Limit Sponsorships for Industry Conferences"", ""Streamline Waste Management and Recycling""]","[""Charity Partnerships"", ""Webinars"", ""Community Events"", ""Yahoo Search Ads""]","[""Achieve Synergies Through Mergers""]",256324781.9,"[""High Times"", ""Green Thumb Industries"", ""Cannabix Technologies""]","[""Best Use of Analytics in Business Strategy""]","[""Microsoft Certified: Azure Administrator Associate"", ""Six Sigma Black Belt""]",Cross-group maximized software,Serv292,OPR079,Complete,2023-02-05 11:27:39.075590,2023-09-01 12:40:21.715531
ORG1597,2649,Stevenson Group,chapmanshannon@hill.com,Visionary zero-defect ability,,from-if-focus-price,"('27.26516690', '89.17059980')","Bhutan, Haa District",1976-07-20,http://www.jackson.com/,975,5282342804455,http://www.jones.net/,https://dyer-stone.org/,Conglomerates,"[""Perform Internal Financial Audits"", ""Consolidate Product Liability Insurance"", ""Reduce Airfare Costs""]","[""Billboards"", ""Customer Loyalty Programs"", ""Webinars"", ""Social Media Takeovers""]","[""Support Local Economic Development"", ""Optimize Supply Chain for Efficiency""]",590167508.51,"[""KushCo Holdings""]","[""Best Data Science Collaboration"", ""Top Performance in Data Science Collaboration""]",[],Horizontal clear-thinking knowledgebase,"Pro167,Serv094,Pro109,Pro123",OPR084,Incomplete,2021-07-19 18:11:26.757444,2024-05-01 10:30:19.482359
ORG1598,1126,Hall-Walton,villarrealashley@allen-martinez.com,Upgradable modular leverage,,increase-hope,"(None, None)","Grenada, Saint Andrew Parish",2009-03-21,https://jensen-kelly.net/,1-473,7120320266114,https://www.gonzales.com/,https://gonzalez.com/,Wireless,"[""Prioritize Essential Professional Development Courses""]","[""Industry Experts"", ""Direct Mail"", ""Virtual Events"", ""Workshops""]","[""Double Revenue"", ""Increase Employee Engagement and Satisfaction"", ""Attract Top Industry Talent""]",172797852.19,"[""Indiva""]","[""Outstanding Data Science Performance Award"", ""Best Data Privacy Solutions Implementation""]","[""Product Safety Tester"", ""Sales Representative""]",Assimilated interactive hardware,Pro043,OPR053,Complete,2021-05-01 12:41:56.054932,2022-04-16 10:06:14.571704
ORG1599,3574,"Smith, Johnson and Jones",lblackwell@benson.org,Self-enabling composite website,,long-real-early,"('-10.59519100', '15.40680790')","Angola, Cuanza Sul",2005-08-30,https://www.martin-brennan.com/,244,7687251416439,https://www.hughes.info/,https://suarez.com/,Electric Lighting Equipment Manufacturing,"[""Streamline Email Marketing Campaigns""]","[""Product Fairs"", ""Corporate Announcements"", ""Promotional Emails""]","[""Increase Number of Retail Locations""]",17563930.16,"[""Auxly Cannabis Group"", ""Acreage Holdings""]","[""Top Data Science Performance"", ""Insightful Prescriptive Analysis""]",[],Cross-platform client-driven middleware,"Pro107,Pro321,Serv252,Pro291","OPR064,OPR055,OPR109,OPR053,OPR037",Complete,2021-08-17 00:22:49.008698,2024-03-11 04:03:09.676444
ORG1600,1078,Vance-Johnson,richardburton@jones-armstrong.org,Multi-tiered directional hub,,truth-be-or-study,"('40.05832380', '-74.40566120')","United States, New Jersey",1988-06-19,http://www.randall-mosley.org/,1,6006002241746,https://walker.com/,http://curtis.com/,Wholesale Trade,"[""Streamline Prototyping and Testing"", ""Reduce Social Media Advertising Budget""]","[""Print Advertising"", ""Retargeting Campaigns"", ""Video Marketing""]","[""Automate Key Production Processes"", ""Develop Cutting-Edge Technologies"", ""Increase Customer Lifetime Value""]",659290326.21,"[""Curaleaf Holdings"", ""Acreage Holdings"", ""Jushi Holdings""]","[""Comprehensive Data Analysis Excellence"", ""Exceptional Performance in Data Engineering""]","[""Demographic Analyst"", ""Organizational Development Consultant""]",Automated tangible policy,"Pro029,Pro357",OPR107,Incomplete,2020-07-19 03:48:47.464545,2024-03-27 11:58:09.448995
ORG1601,2692,Petty Group,robert32@martin.com,Managed upward-trending system engine,,professor-tough,"('43.73274650', '7.41372760')","Monaco, La Colle",1982-10-18,http://johnson-jackson.com/,377,1569680531414,http://lee.com/,https://www.johnson.info/,Consumer Goods Rental,"[""Limit Conference Fees"", ""Use Cost-Effective Sustainable Packaging"", ""Streamline Prototyping and Testing""]","[""Joint Campaigns"", ""Banner Ads"", ""Customer Loyalty Programs"", ""Partner Websites""]","[""Achieve High Brand Equity"", ""Influence Regulatory Policies"", ""Promote Sustainable Sourcing"", ""Implement Comprehensive Training Programs""]",769603638.22,"[""Supreme Cannabis"", ""Columbia Care"", ""Hexo Corp"", ""Green Thumb Industries""]","[""Best Innovation in Machine Learning"", ""Best Use of Analytics in Business Strategy""]",[],Enterprise-wide attitude-oriented forecast,"Serv194,Pro029,Pro271,Pro231","OPR004,OPR016,OPR061,OPR067",Incomplete,2024-05-21 07:12:35.975257,2024-07-08 02:19:30.327610
ORG1602,253,Harris-Medina,lisa62@smith.net,Triple-buffered cohesive groupware,,product-tree-list,"('28.51745600', '81.77870210')","Nepal, Bheri Zone",2014-07-18,https://smith-allen.com/,977,9044636144211,http://www.hernandez-li.com/,http://vasquez.com/,Artists and Writers,"[""Optimize Treasury Services"", ""Focus on Essential Research Partnerships""]","[""TikTok""]","[""Engage in Investor Relations and Roadshows"", ""Enhance Customer Service Capabilities"", ""Integrate Acquired Companies Seamlessly""]",588244122.64,"[""Green Thumb Industries"", ""Canopy Growth Corporation"", ""Charlotte's Web Holdings""]",[],"[""Community Development Professional"", ""Change Management Specialist""]",Automated disintermediate utilization,"Pro003,Pro229,Serv050","OPR017,OPR009,OPR087,OPR090",Complete,2022-08-05 12:50:14.221223,2023-11-18 02:14:45.902194
ORG1603,2645,"Calderon, Robertson and Allen",susangonzalez@johnson-jenkins.com,Public-key radical encryption,,nature-point-ago,"('-74.65000000', '4.48000000')",Antarctica,1986-09-12,https://grant.info/,672,3284493225739,http://small-griffin.net/,https://franklin.com/,Loan Brokers,"[""Optimize Shipping and Handling""]","[""Customer Alerts"", ""Industry News"", ""Billboards""]","[""Implement Comprehensive CRM Systems"", ""Develop Proprietary Technology Solutions"", ""Become a Leading Brand in the Industry""]",613252030.06,"[""Planet 13 Holdings"", ""TerrAscend""]","[""Top Performance in Data Analytics Techniques"", ""Excellence in Data Management""]","[""Demographic Analyst""]",Face-to-face 6thgeneration software,"Serv158,Pro075,Serv276","OPR015,OPR096",Incomplete,2023-06-06 13:29:35.528500,2024-01-12 23:08:28.655683
ORG1604,3110,"Smith, Hill and Clark",lance63@mcconnell-black.com,Extended optimizing adapter,,administration-son,"('39.91394150', '44.72000040')","Armenia, Ararat Province",1995-06-17,http://leblanc-hall.net/,374,0534883023822,https://www.banks.com/,http://schultz-wagner.com/,Social Assistance Programs,"[""Streamline Waste Management and Recycling""]","[""Speaking Engagements"", ""Online Store"", ""Brand Ambassadors"", ""Blog""]","[""Execute a Successful Sale Strategy"", ""Develop Educational Programs and Materials"", ""Enhance Brand Perception and Trust"", ""Achieve High Brand Equity""]",736898215.46,"[""Tweed"", ""The Green Organic Dutchman""]","[""Outstanding Contribution to Big Data Analytics""]","[""Project Management Professional""]",Organized bi-directional hub,Pro313,"OPR009,OPR004",Incomplete,2020-07-27 06:56:24.997466,2021-06-09 16:57:30.278467
ORG1605,1393,"Harris, Shepherd and Oconnell",bmartinez@wu-taylor.com,Ameliorated responsive matrix,,very-whose-million,"('-26.50819990', '31.37131640')","Eswatini, Manzini District",2007-10-09,https://www.garcia.biz/,268,8653340305992,https://hernandez.com/,https://smith-douglas.net/,Software,"[""Focus on Key Intellectual Property Protection"", ""Streamline Prototyping and Testing"", ""Optimize Trade Show Sponsorships""]","[""Live Demos"", ""Outbound Calls""]","[""Identify and Acquire Strategic Competitors"", ""Expand Product Lines"", ""Maintain High Credit Ratings""]",897392201.16,"[""Hexo Corp"", ""Valens GroWorks"", ""Cresco Labs""]","[""Top Performance in Data Privacy Solutions"", ""Best Data Privacy Solutions Implementation""]",[],Programmable regional ability,"Pro255,Serv266","OPR090,OPR070,OPR086,OPR009,OPR062",Complete,2022-11-05 11:04:30.270697,2022-11-27 08:30:58.614438
ORG1606,773,Martin-Cook,jerry66@short-mcneil.biz,Fully-configurable tangible help-desk,,customer-than,"('32.30076720', '-64.79626300')","Bermuda, Pembroke",1988-09-13,http://hayes.com/,1-441,5514303620879,https://perry-barnes.com/,https://www.peterson.com/,Venture Capital and Private Equity,"[""Simplify Regulatory Filings"", ""Optimize Point of Sale (POS) Systems""]","[""Blog""]","[""Lead Industry in Product Innovation"", ""Reduce Debt-to-Equity Ratio""]",996033606.14,"[""Canopy Growth Corporation"", ""OrganiGram Holdings"", ""Trulieve Cannabis"", ""Cannabix Technologies""]","[""Top Data Science Collaboration Award"", ""Outstanding Contribution to Data Integration Solutions"", ""Outstanding Achievement in Data Visualization Tools""]","[""Customer Insights Specialist"", ""Certified Ethical Hacker (CEH)""]",Function-based responsive core,Serv002,"OPR030,OPR013,OPR113,OPR061,OPR055",Incomplete,2021-05-07 10:01:27.629959,2023-07-14 14:29:23.898940
ORG1607,946,Norman-Thompson,walter44@smith.com,Managed well-modulated analyzer,,memory-shoulder,"('42.39821510', '20.16259550')","Albania, Tropojë District",1971-02-21,http://www.mckay.net/,355,0204341739254,http://glenn-schwartz.com/,https://www.rios.net/,Blogs,"[""Consolidate Product Liability Insurance"", ""Optimize Customer Service Training""]","[""Dynamic Retargeting Ads"", ""Journalist Outreach"", ""Customer Alerts"", ""Video Ads""]","[""Implement Lean Manufacturing Practices"", ""Secure Speaking Engagements at Major Conferences""]",14627960.04,"[""The Supreme Cannabis Company"", ""Harvest One Cannabis"", ""Harvest Health & Recreation""]","[""Outstanding Achievement in Big Data Analytics""]","[""Google Analytics Individual Qualification (GAIQ)"", ""Professional Engineer (PE)""]",Synergistic human-resource contingency,"Serv044,Pro131",OPR098,Incomplete,2022-06-04 04:09:48.751427,2022-07-18 12:33:11.849892
ORG1608,2904,"Love, Perez and Sexton",hallsavannah@savage-mora.com,Compatible neutral encryption,,same-ability-occur,"('30.11183310', '-90.48799160')","Grenada, Saint John Parish",1998-06-01,https://washington.biz/,1-473,8319903871530,https://gray.com/,https://www.crawford.com/,Residential Building Construction,"[""Reduce Billboards and Outdoor Advertising"", ""Conduct In-House Employee Training Workshops""]","[""Outdoor Advertising (Billboards, Posters)"", ""Referral Programs""]","[""Lead Industry in Product Innovation""]",684373224.86,"[""TerrAscend"", ""TerrAscend""]","[""Hypothesis Testing Excellence"", ""Best Use of Real-time Data Solutions""]","[""CISSP (Certified Information Systems Security Professional)"", ""Genetics Specialist"", ""Certified Digital Marketing Professional (CDMP)""]",Re-engineered disintermediate groupware,"Pro265,Serv206,Serv088","OPR077,OPR003,OPR091,OPR102,OPR105",Complete,2022-12-12 17:54:48.497684,2023-07-28 14:03:47.499419
